0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
8.408550262451172,9.510967254638672,10.15790843963623,11.218098640441895,12.100361824035645,13.042357444763184,13.119240760803223,13.246980667114258,13.378987312316895,13.456453323364258,13.571788787841797,13.66303539276123,13.760903358459473,13.760979652404785,13.761107444763184,13.761239051818848,13.76131534576416,13.663376808166504,13.541924476623535,13.415983200073242,13.338911056518555,13.210858345031738,13.07852840423584,13.000871658325195,12.06863021850586,10.964900016784668,9.817099571228027,9.175137519836426
8.396113395690918,9.495543479919434,10.140730857849121,11.186925888061523,12.053013801574707,12.978160858154297,13.04609489440918,13.158966064453125,13.275606155395508,13.34405517578125,13.412181854248047,13.450929641723633,13.493978500366211,13.467491149902344,13.423483848571777,13.378006935119629,13.351318359375,13.155179023742676,12.9298677444458,12.695107460021973,12.572142601013184,12.367838859558105,12.15671443939209,12.032816886901855,11.13757038116455,10.110568046569824,9.040395736694336,8.481579780578613
8.414999008178711,9.518966674804688,10.166816711425781,11.227733612060547,12.110289573669434,13.052628517150879,13.129019737243652,13.255942344665527,13.387103080749512,13.464073181152344,13.578539848327637,13.669041633605957,13.766114234924316,13.766088485717773,13.766044616699219,13.765999794006348,13.765973091125488,13.668509483337402,13.547714233398438,13.422450065612793,13.345871925354004,13.218639373779297,13.087157249450684,13.009998321533203,12.077478408813477,10.97307014465332,9.824586868286133,9.181822776794434
8.326865196228027,9.40965747833252,10.04508113861084,11.04220962524414,11.853991508483887,12.722417831420898,12.763200759887695,12.830958366394043,12.900979995727539,12.942071914672852,12.901317596435547,12.823366165161133,12.74425220489502,12.66417121887207,12.531119346618652,12.393623352050781,12.312934875488281,11.659341812133789,10.903037071228027,10.11538314819336,9.695989608764648,8.999178886413574,8.279094696044922,7.856522560119629,7.009151458740234,6.240898132324219,5.426528453826904,5.25457763671875
8.414891242980957,9.51883316040039,10.166667938232422,11.2277250289917,12.110466957092285,13.052996635437012,13.1295166015625,13.25665283203125,13.38803482055664,13.465134620666504,13.57980728149414,13.670477867126465,13.767731666564941,13.767716407775879,13.76768970489502,13.76766300201416,13.767646789550781,13.669995307922363,13.548961639404297,13.423450469970703,13.346713066101074,13.219215393066406,13.087459564208984,13.010140419006348,12.077425956726074,10.972884178161621,9.82425594329834,9.181528091430664
8.397600173950195,9.497386932373047,10.142784118652344,11.198002815246582,12.07513427734375,13.011744499206543,13.086525917053223,13.210773468017578,13.339170455932617,13.414518356323242,13.529024124145508,13.62065601348877,13.718833923339844,13.720734596252441,13.723892211914062,13.727155685424805,13.729071617126465,13.632282257080078,13.511027336120605,13.385367393493652,13.307049751281738,13.176926612854004,13.042457580566406,12.963545799255371,12.033326148986816,10.932938575744629,9.788551330566406,9.149645805358887
8.413479804992676,9.517082214355469,10.164717674255371,11.224953651428223,12.106810569763184,13.048413276672363,13.124520301818848,13.250969886779785,13.38164234161377,13.458327293395996,13.572751998901367,13.6633939743042,13.760601043701172,13.76087760925293,13.761337280273438,13.761812210083008,13.762090682983398,13.66567325592041,13.545971870422363,13.421854019165039,13.345741271972656,13.219283103942871,13.088601112365723,13.011911392211914,12.079744338989258,10.975459098815918,9.827123641967773,9.184088706970215
8.415424346923828,9.519493103027344,10.167404174804688,11.22815227508545,12.110461235046387,13.052544593811035,13.128734588623047,13.255321502685547,13.386136054992676,13.462903022766113,13.577055931091309,13.667304992675781,13.764108657836914,13.764074325561523,13.764017105102539,13.763958930969238,13.763923645019531,13.66707706451416,13.547052383422852,13.422588348388672,13.346505165100098,13.220094680786133,13.089462280273438,13.012803077697754,12.080586433410645,10.976221084594727,9.827803611755371,9.18469524383545
8.412775039672852,9.51620864868164,10.163745880126953,11.224209785461426,12.106416702270508,13.048377990722656,13.124780654907227,13.251721382141113,13.382903099060059,13.459884643554688,13.574454307556152,13.66507625579834,13.762273788452148,13.762314796447754,13.762382507324219,13.762453079223633,13.762494087219238,13.664482116699219,13.542960166931152,13.416948318481445,13.339859962463379,13.211779594421387,13.079421043395996,13.001749038696289,12.069408416748047,10.965566635131836,9.817648887634277,9.175627708435059
7.5817060470581055,8.485459327697754,9.015815734863281,10.03071403503418,10.934669494628906,11.894274711608887,12.07187557220459,12.366955757141113,12.671891212463379,12.850837707519531,13.1344575881958,13.366555213928223,13.614731788635254,13.628424644470215,13.651175498962402,13.674687385559082,13.688485145568848,13.612380027770996,13.508832931518555,13.402033805847168,13.326082229614258,13.199889183044434,13.06948184967041,12.99295425415039,12.062712669372559,10.960707664489746,9.814743041992188,9.173032760620117
8.414826393127441,9.51875114440918,10.166577339172363,11.227520942687988,12.110126495361328,13.052515029907227,13.12895679473877,13.255961418151855,13.38720703125,13.464227676391602,13.578775405883789,13.669343948364258,13.766488075256348,13.766467094421387,13.766432762145996,13.766397476196289,13.766376495361328,13.668413162231445,13.546995162963867,13.421086311340332,13.344109535217285,13.216215133666992,13.084049224853516,13.006488800048828,12.073840141296387,10.969538688659668,9.821150779724121,9.178754806518555
8.389500617980957,9.48734188079834,10.131596565246582,11.188998222351074,12.069597244262695,13.009756088256836,13.0875883102417,13.216904640197754,13.350540161132812,13.428962707519531,13.54428482055664,13.63487720489502,13.732105255126953,13.731053352355957,13.7293062210083,13.727500915527344,13.726441383361816,13.624439239501953,13.49870777130127,13.368282318115234,13.289345741271973,13.158193588256836,13.022661209106445,12.94312572479248,12.014082908630371,10.915569305419922,9.773100852966309,9.135848999023438
8.385298728942871,9.48213005065918,10.125792503356934,11.178350448608398,12.05334186553955,12.987659454345703,13.0623779296875,13.186519622802734,13.314806938171387,13.390091896057129,13.506673812866211,13.600923538208008,13.701814651489258,13.705423355102539,13.711419105529785,13.717616081237793,13.721251487731934,13.631721496582031,13.518316268920898,13.400867462158203,13.326242446899414,13.202256202697754,13.074129104614258,12.998937606811523,12.069653511047363,10.967940330505371,9.822334289550781,9.179811477661133
8.41537094116211,9.519426345825195,10.167329788208008,11.228163719177246,12.110583305358887,13.052781105041504,13.129046440124512,13.255759239196777,13.386702537536621,13.463545799255371,13.577958106994629,13.668476104736328,13.765563011169434,13.765642166137695,13.76577377319336,13.765910148620605,13.765990257263184,13.668635368347168,13.547904014587402,13.422711372375488,13.346094131469727,13.21879768371582,13.087248802185059,13.010050773620605,12.077482223510742,10.973039627075195,9.824518203735352,9.1817626953125
8.36835765838623,9.461118698120117,10.10239315032959,11.158756256103516,12.040060043334961,12.980822563171387,13.061326026916504,13.195077896118164,13.333296775817871,13.414409637451172,13.526040077209473,13.610260009765625,13.700993537902832,13.693894386291504,13.682100296020508,13.66991138458252,13.662759780883789,13.487220764160156,13.27440357208252,13.053417205810547,12.923802375793457,12.708452224731445,12.485909461975098,12.35531234741211,11.422843933105469,10.35417652130127,9.240516662597656,8.6602783203125
8.39962100982666,9.499893188476562,10.145575523376465,11.204594612121582,12.086248397827148,13.027559280395508,13.104994773864746,13.233652114868164,13.366606712341309,13.444629669189453,13.560623168945312,13.652316093444824,13.7506685256958,13.75061321258545,13.750520706176758,13.750425338745117,13.75036907196045,13.650617599487305,13.527007102966309,13.398822784423828,13.320481300354004,13.190320014953613,13.055810928344727,12.976876258850098,12.045403480529785,10.943479537963867,9.797496795654297,9.157633781433105
