0,1,2,3
-0.5192348957061768,-0.5812008380889893,-0.5811890363693237,-0.5193914175033569
-0.47624170780181885,-0.5695298314094543,-0.5771538019180298,-0.4954759180545807
-0.5195727944374084,-0.5812699198722839,-0.581180214881897,-0.5190809965133667
-0.5165594816207886,-0.5792859792709351,-0.5789088010787964,-0.5151485204696655
-0.5192552208900452,-0.5807762145996094,-0.5794968008995056,-0.5130194425582886
-0.5145585536956787,-0.5799111127853394,-0.5809043645858765,-0.5189007520675659
-0.4972456693649292,-0.5477656722068787,-0.5789122581481934,-0.5184842348098755
-0.5189740061759949,-0.5810876488685608,-0.581059992313385,-0.5190112590789795
-0.5179547667503357,-0.5808584094047546,-0.5811588168144226,-0.519400417804718
-0.5161569714546204,-0.5797016620635986,-0.5800094604492188,-0.5161880254745483
-0.5194633603096008,-0.5812280774116516,-0.5809959769248962,-0.5177748799324036
-0.5191354155540466,-0.5805063843727112,-0.5786699652671814,-0.5174975395202637
-0.5192922949790955,-0.5811606645584106,-0.581131637096405,-0.5192197561264038
-0.519449770450592,-0.5811015963554382,-0.5812366604804993,-0.5195283889770508
-0.517265260219574,-0.580121636390686,-0.5799291729927063,-0.5157290697097778
-0.5194621086120605,-0.5812273621559143,-0.5812397003173828,-0.5196329355239868
-0.5191614031791687,-0.579038143157959,-0.5801160335540771,-0.5188376903533936
-0.5192265510559082,-0.5807754993438721,-0.5800131559371948,-0.5119091868400574
-0.5182032585144043,-0.5804222822189331,-0.5806062817573547,-0.5185755491256714
-0.5193577408790588,-0.5811505913734436,-0.5811614990234375,-0.5191875100135803
-0.5194191932678223,-0.5811166167259216,-0.581179678440094,-0.5191474556922913
-0.5182165503501892,-0.5794283151626587,-0.5782460570335388,-0.515220582485199
-0.32638823986053467,-0.5353923439979553,-0.45084530115127563,-0.13636507093906403
-0.5188130140304565,-0.5807532668113708,-0.5773794054985046,-0.5191449522972107
-0.5160651803016663,-0.5807142853736877,-0.5808398127555847,-0.5186574459075928
-0.5072497129440308,-0.5710893869400024,-0.5711780190467834,-0.5169723033905029
-0.5171196460723877,-0.5699478983879089,-0.4330754280090332,-0.45712053775787354
-0.5159823894500732,-0.5794410109519958,-0.5807795524597168,-0.5183953642845154
-0.5192752480506897,-0.5812149047851562,-0.5811935663223267,-0.5191942453384399
-0.5166763067245483,-0.5767967104911804,-0.577415406703949,-0.5187126398086548
-0.5187239646911621,-0.5808568596839905,-0.5807150602340698,-0.5167882442474365
-0.5170687437057495,-0.5806551575660706,-0.5805923342704773,-0.5172852277755737
-0.5183903574943542,-0.5790877938270569,-0.5787851214408875,-0.5158844590187073
-0.5195059776306152,-0.5811458230018616,-0.5812448859214783,-0.5192705988883972
-0.5187788009643555,-0.5810386538505554,-0.5811230540275574,-0.5186476707458496
-0.5106961727142334,-0.5793812274932861,-0.5801714062690735,-0.5146966576576233
-0.5186522006988525,-0.579969048500061,-0.580422580242157,-0.5196765065193176
-0.518477737903595,-0.5806235074996948,-0.5804635286331177,-0.517480731010437
-0.5194324851036072,-0.5811540484428406,-0.5811896920204163,-0.5191638469696045
-0.5195286273956299,-0.5809324979782104,-0.5803093910217285,-0.5184110999107361
-0.5173718929290771,-0.5789153575897217,-0.5801185369491577,-0.5178517699241638
-0.47066596150398254,-0.3731887936592102,-0.052371878176927567,-0.07007426768541336
-0.5188999176025391,-0.5802735090255737,-0.5799703598022461,-0.5195518136024475
-0.5160101652145386,-0.5805439352989197,-0.5811029076576233,-0.5193064212799072
-0.5195316672325134,-0.5812779068946838,-0.5812350511550903,-0.5193842649459839
-0.3144102394580841,-0.5340587496757507,-0.505870521068573,-0.1563510149717331
-0.5171964168548584,-0.5807144045829773,-0.5810968279838562,-0.5193666815757751
-0.5190961360931396,-0.5810849070549011,-0.5811285972595215,-0.5191279053688049
-0.519408106803894,-0.5811669230461121,-0.5811792612075806,-0.5196641087532043
-0.5194814205169678,-0.5810736417770386,-0.579970121383667,-0.5148903727531433
-0.5195505023002625,-0.5811783671379089,-0.5811718106269836,-0.5188538432121277
-0.5194929242134094,-0.5812629461288452,-0.5811728835105896,-0.5192901492118835
-0.512667179107666,-0.580248236656189,-0.577697217464447,-0.5163210034370422
-0.5187475085258484,-0.5810557007789612,-0.5808842182159424,-0.517146110534668
-0.5191496014595032,-0.5809409022331238,-0.5811513066291809,-0.5192641615867615
-0.519536554813385,-0.5811030268669128,-0.5811827778816223,-0.5195665955543518
-0.5184109210968018,-0.5745779275894165,-0.5697793960571289,-0.47234976291656494
-0.5178500413894653,-0.5804336071014404,-0.5785713195800781,-0.5148720145225525
-0.5196214318275452,-0.5812305808067322,-0.5812643766403198,-0.5193455815315247
-0.5183122158050537,-0.5718907713890076,-0.5753644108772278,-0.5145683884620667
-0.48667317628860474,-0.4309745728969574,-0.0917888730764389,-0.22140486538410187
-0.46385982632637024,-0.34777745604515076,0.016613543033599854,-0.014922895468771458
-0.5187168121337891,-0.580875813961029,-0.5807896256446838,-0.5183457732200623
-0.19123637676239014,-0.22993311285972595,-0.2653658390045166,-0.4838574230670929
-0.16037863492965698,-0.3215533494949341,-0.5250773429870605,-0.5111766457557678
-0.5195169448852539,-0.581246018409729,-0.5811604857444763,-0.5196614265441895
-0.47846558690071106,-0.560922384262085,-0.5787120461463928,-0.5188196897506714
-0.3246289789676666,-0.5525566935539246,-0.5421330332756042,-0.33354106545448303
-0.5185534358024597,-0.5789999961853027,-0.5705485343933105,-0.4829031527042389
-0.519479513168335,-0.5812686085700989,-0.5811960697174072,-0.5191775560379028
-0.519461989402771,-0.5812456011772156,-0.5812376737594604,-0.5192786455154419
-0.519454300403595,-0.5812273621559143,-0.5812733769416809,-0.5195838212966919
-0.5149549245834351,-0.5797752737998962,-0.5801878571510315,-0.5177835822105408
-0.49322548508644104,-0.5761544108390808,-0.5799806714057922,-0.5188152194023132
-0.5181514620780945,-0.5749688744544983,-0.4702598750591278,-0.4590211808681488
-0.5169010162353516,-0.579937219619751,-0.5793838500976562,-0.5119644403457642
-0.4129272997379303,-0.14967231452465057,-0.4121999740600586,-0.4974306523799896
-0.5145638585090637,-0.5789011120796204,-0.5780900120735168,-0.5150750875473022
-0.511521577835083,-0.577006995677948,-0.5776792168617249,-0.512509822845459
-0.5184339880943298,-0.5811359882354736,-0.5812206864356995,-0.5194051861763
-0.5163381099700928,-0.5791947841644287,-0.5745601058006287,-0.514744758605957
-0.34914159774780273,-0.5231104493141174,-0.5031948685646057,-0.4668267071247101
-0.5186229348182678,-0.580987811088562,-0.5810911655426025,-0.5190955400466919
-0.505530059337616,-0.5511667728424072,-0.41663405299186707,-0.14709030091762543
-0.5192627906799316,-0.5811490416526794,-0.5811182856559753,-0.5191993117332458
-0.5193882584571838,-0.5810538530349731,-0.5805798768997192,-0.5196151733398438
-0.5194176435470581,-0.5812185406684875,-0.5812326669692993,-0.5193629264831543
-0.5194318890571594,-0.5810021758079529,-0.5811150670051575,-0.5186018347740173
-0.5188378691673279,-0.5787586569786072,-0.5726563930511475,-0.5019800066947937
-0.5194005966186523,-0.5809821486473083,-0.5811416506767273,-0.5192599296569824
-0.5195364952087402,-0.5812608003616333,-0.5811633467674255,-0.5193583965301514
-0.5195698142051697,-0.5812622308731079,-0.5812479257583618,-0.5195484757423401
-0.5193895697593689,-0.5811907052993774,-0.5810878872871399,-0.51936274766922
-0.5192081332206726,-0.5811107754707336,-0.5811223387718201,-0.5191967487335205
-0.5194569826126099,-0.5811873078346252,-0.5809398293495178,-0.5178971886634827
-0.5184390544891357,-0.5809153318405151,-0.5807650685310364,-0.5189610123634338
-0.49966615438461304,-0.4882446825504303,-0.16003838181495667,-0.24763993918895721
-0.5191479325294495,-0.5805136561393738,-0.5798324346542358,-0.5153515934944153
-0.5184208154678345,-0.5802378058433533,-0.5783344507217407,-0.5166348814964294
-0.507087230682373,-0.5507282614707947,-0.443318247795105,-0.09087075293064117
-0.519404947757721,-0.5812521576881409,-0.5812634229660034,-0.5194360017776489
-0.5195849537849426,-0.5813271999359131,-0.5813149213790894,-0.5195155143737793
-0.5194246768951416,-0.5811680555343628,-0.5810772180557251,-0.5184800028800964
-0.443309485912323,-0.5000355243682861,-0.5329394936561584,-0.25278523564338684
-0.028712404891848564,-0.06867063045501709,-0.19185395538806915,-0.45489874482154846
-0.5186998248100281,-0.5809720754623413,-0.580879271030426,-0.5187629461288452
-0.5192486643791199,-0.5810843110084534,-0.5811336636543274,-0.5187831521034241
-0.5195820331573486,-0.5809462070465088,-0.5811195373535156,-0.5190606117248535
-0.5102057456970215,-0.5789201259613037,-0.5800033211708069,-0.5190740823745728
-0.5156288146972656,-0.580901563167572,-0.5811864137649536,-0.5193588733673096
-0.4873802959918976,-0.4248069226741791,-0.05587712675333023,-0.0294832494109869
-0.5195138454437256,-0.5812057852745056,-0.5811867117881775,-0.5189622044563293
-0.5070610046386719,-0.5784316062927246,-0.5758129954338074,-0.5120025277137756
-0.3640548884868622,-0.5547757744789124,-0.5782455205917358,-0.517577588558197
-0.5195263028144836,-0.5811284780502319,-0.5811975002288818,-0.5195885300636292
-0.5156288146972656,-0.569166362285614,-0.5144562125205994,-0.2082398384809494
-0.5194041728973389,-0.5811277031898499,-0.581195592880249,-0.519246518611908
-0.48120325803756714,-0.5761750936508179,-0.5778988599777222,-0.515134871006012
-0.5181450247764587,-0.5809231400489807,-0.5810067057609558,-0.5189032554626465
-0.5153142213821411,-0.5741695761680603,-0.5441256165504456,-0.3281410336494446
-0.5195404291152954,-0.581304669380188,-0.5812824964523315,-0.5194941163063049
-0.5170558094978333,-0.5760675072669983,-0.5778892040252686,-0.518893301486969
-0.41324859857559204,-0.19695383310317993,-0.027962611988186836,-0.05385633558034897
-0.5194622874259949,-0.5812159776687622,-0.58119136095047,-0.5193160176277161
-0.517501711845398,-0.5796252489089966,-0.5805190801620483,-0.5176491737365723
-0.5187557935714722,-0.5808656215667725,-0.5808905959129333,-0.5184854865074158
-0.5192941427230835,-0.5811708569526672,-0.581059455871582,-0.5197707414627075
-0.5186499357223511,-0.5804117918014526,-0.5785698294639587,-0.5052208304405212
-0.5194379091262817,-0.5812563300132751,-0.5812146663665771,-0.519132137298584
-0.5195967555046082,-0.5812509059906006,-0.5810986161231995,-0.5192233324050903
-0.5192821621894836,-0.5811765193939209,-0.581196665763855,-0.5192671418190002
-0.5095347166061401,-0.5788778066635132,-0.5797183513641357,-0.5133728384971619
-0.5191383361816406,-0.5809866189956665,-0.5807055234909058,-0.5195724964141846
-0.5195037722587585,-0.5812773704528809,-0.5812556147575378,-0.5194908380508423
-0.5134862065315247,-0.5776354670524597,-0.5789071917533875,-0.5194562673568726
-0.5193678140640259,-0.5811992287635803,-0.5811724662780762,-0.5191845893859863
-0.5196042656898499,-0.5812546610832214,-0.5812256932258606,-0.5194774866104126
-0.5169909000396729,-0.572775661945343,-0.47676828503608704,-0.5045942068099976
-0.518251359462738,-0.5758398175239563,-0.5513619184494019,-0.32788437604904175
-0.5192736387252808,-0.5811623334884644,-0.5812087655067444,-0.5193088054656982
-0.5192268490791321,-0.5808815956115723,-0.5809994339942932,-0.5189096331596375
-0.5194692611694336,-0.5811160802841187,-0.5811570882797241,-0.519175112247467
-0.519493818283081,-0.5812813639640808,-0.5812880992889404,-0.5196629762649536
-0.5174641609191895,-0.5805932879447937,-0.5792710185050964,-0.5072739720344543
-0.5187566876411438,-0.581116795539856,-0.5811355710029602,-0.5189518928527832
-0.5195040106773376,-0.5812687873840332,-0.58125239610672,-0.5193564891815186
-0.5195109844207764,-0.5811761617660522,-0.5811263918876648,-0.5191397666931152
-0.5193642377853394,-0.581001877784729,-0.580894947052002,-0.5183912515640259
-0.5194804072380066,-0.5812594890594482,-0.5812016725540161,-0.5194052457809448
-0.518901526927948,-0.5791497826576233,-0.5709803104400635,-0.4593575894832611
-0.5176091194152832,-0.5789082646369934,-0.572747528553009,-0.4664056897163391
-0.5170817375183105,-0.573911726474762,-0.5757875442504883,-0.5107874870300293
-0.5185902118682861,-0.5806427001953125,-0.5793294906616211,-0.5173771381378174
-0.5183570384979248,-0.5798433423042297,-0.5792412161827087,-0.5189656615257263
-0.5164781212806702,-0.5802121758460999,-0.5800378322601318,-0.5155929327011108
-0.5194190740585327,-0.5811941027641296,-0.5812028050422668,-0.5193203687667847
-0.5142183899879456,-0.576932430267334,-0.5783489942550659,-0.5191445350646973
-0.5189541578292847,-0.5808320045471191,-0.5809070467948914,-0.518663227558136
-0.5141724944114685,-0.5802792906761169,-0.5808591246604919,-0.5183675289154053
-0.5176177024841309,-0.5803236961364746,-0.579879641532898,-0.516329288482666
-0.5190560221672058,-0.5808501243591309,-0.5804004669189453,-0.5195147395133972
-0.5166112184524536,-0.5785601139068604,-0.5772640705108643,-0.5116555094718933
-0.5191432237625122,-0.580627977848053,-0.5752793550491333,-0.512618899345398
-0.5195677876472473,-0.5811931490898132,-0.5812369585037231,-0.5194785594940186
-0.4139728844165802,-0.5594410300254822,-0.5415959358215332,-0.4649166762828827
-0.5175053477287292,-0.5793102383613586,-0.573448896408081,-0.4530165493488312
-0.5175482034683228,-0.5747987031936646,-0.574101984500885,-0.486272931098938
-0.41389840841293335,-0.11557431519031525,-0.3538929224014282,-0.4990214705467224
-0.5090322494506836,-0.5762544870376587,-0.5766915678977966,-0.5163825750350952
-0.5166691541671753,-0.563376247882843,-0.5747750997543335,-0.5114644765853882
-0.5144868493080139,-0.5575148463249207,-0.4564264416694641,-0.17413780093193054
-0.5190622806549072,-0.5810253024101257,-0.5810447335243225,-0.5188339948654175
-0.5194649696350098,-0.5810799598693848,-0.581182062625885,-0.5193964242935181
-0.5194142460823059,-0.5812095403671265,-0.5811529755592346,-0.5191405415534973
-0.518778920173645,-0.5810683369636536,-0.5809885859489441,-0.5184810161590576
-0.5195583701133728,-0.5812975764274597,-0.5811876058578491,-0.5190471410751343
-0.5184862613677979,-0.5809396505355835,-0.5809745192527771,-0.5187817215919495
-0.5189770460128784,-0.5811315774917603,-0.5809071063995361,-0.5189551711082458
-0.5180426836013794,-0.5805206894874573,-0.5805174708366394,-0.5193887948989868
-0.5192977786064148,-0.5810737013816833,-0.5809968113899231,-0.5189797878265381
-0.5193129181861877,-0.5810191631317139,-0.5812010765075684,-0.5196707844734192
-0.5194254517555237,-0.5811762809753418,-0.5811137557029724,-0.5189819931983948
-0.518325686454773,-0.5793936252593994,-0.5726364850997925,-0.511360228061676
-0.5146344900131226,-0.5775891542434692,-0.5774779319763184,-0.5118569135665894
-0.5193663835525513,-0.5808687806129456,-0.5809870362281799,-0.5190001130104065
-0.5164437890052795,-0.5804829597473145,-0.579967737197876,-0.5187653303146362
-0.5058948397636414,-0.5770200490951538,-0.579623818397522,-0.5193861722946167
-0.518923282623291,-0.5810508728027344,-0.5811113119125366,-0.5189321041107178
-0.5195651650428772,-0.5811604261398315,-0.5811629295349121,-0.5193713903427124
-0.5185540318489075,-0.5804222822189331,-0.5803629159927368,-0.5174658298492432
-0.5191769599914551,-0.5800681114196777,-0.577423632144928,-0.5182722806930542
-0.5193771719932556,-0.5811715126037598,-0.5811196565628052,-0.5184042453765869
-0.5188166499137878,-0.5809127688407898,-0.580491304397583,-0.5180792212486267
-0.5193727612495422,-0.5811970829963684,-0.5811685919761658,-0.5192471742630005
-0.3838824927806854,-0.46955761313438416,-0.5436024069786072,-0.4500662386417389
-0.4990846514701843,-0.5763532519340515,-0.5769244432449341,-0.5190025568008423
-0.519466757774353,-0.5812110900878906,-0.5810270309448242,-0.517288863658905
-0.5161888003349304,-0.5790671110153198,-0.5799193382263184,-0.51569664478302
-0.5169676542282104,-0.5782254338264465,-0.5775444507598877,-0.511839747428894
-0.5183770656585693,-0.5809916257858276,-0.5786325931549072,-0.5167026519775391
-0.5176735520362854,-0.5773043036460876,-0.5795384049415588,-0.51844322681427
-0.5193219184875488,-0.5810877084732056,-0.5810844302177429,-0.5190075635910034
-0.5089874267578125,-0.5311588048934937,-0.3369026184082031,-0.06140650436282158
-0.48834875226020813,-0.2737390995025635,-0.3595629930496216,-0.49818530678749084
-0.5182083249092102,-0.5795398354530334,-0.5733088254928589,-0.48806944489479065
-0.5187978148460388,-0.5809492468833923,-0.5809136629104614,-0.5185288190841675
-0.5138971209526062,-0.5769091248512268,-0.5776236653327942,-0.5184643864631653
-0.4118463099002838,-0.5693414211273193,-0.5664109587669373,-0.5142274498939514
-0.5191343426704407,-0.5790951251983643,-0.5656511783599854,-0.5117707848548889
-0.5194632411003113,-0.5812418460845947,-0.581207275390625,-0.5192736983299255
-0.4915071725845337,-0.5714880228042603,-0.5757080316543579,-0.5139176249504089
-0.5194143652915955,-0.5810228586196899,-0.5810973644256592,-0.5192050337791443
-0.5192695260047913,-0.5806206464767456,-0.579086422920227,-0.5075206756591797
-0.5195370316505432,-0.581241250038147,-0.581211268901825,-0.5194345116615295
-0.5086966156959534,-0.580110490322113,-0.580978512763977,-0.5191275477409363
-0.5149308443069458,-0.5788756012916565,-0.5783429145812988,-0.5060414671897888
-0.5014681816101074,-0.5787627100944519,-0.5806440711021423,-0.5195329785346985
-0.5195147395133972,-0.5810754895210266,-0.5811128616333008,-0.5189059972763062
-0.518897294998169,-0.5810597538948059,-0.5811467170715332,-0.5189735293388367
-0.5193294882774353,-0.5808038711547852,-0.5804280638694763,-0.5189299583435059
-0.5194709300994873,-0.5810907483100891,-0.5813060998916626,-0.5197492241859436
-0.49803224205970764,-0.5669543147087097,-0.5464986562728882,-0.31822264194488525
-0.5195122957229614,-0.5811982750892639,-0.5809431076049805,-0.5173760652542114
-0.5180153846740723,-0.5805152058601379,-0.5811397433280945,-0.51979660987854
-0.5186219215393066,-0.5777152180671692,-0.5718679428100586,-0.5113587975502014
-0.5119951963424683,-0.580161452293396,-0.580869734287262,-0.5188697576522827
-0.5039144158363342,-0.5058441758155823,-0.22173041105270386,-0.11354900151491165
-0.5178478956222534,-0.5797088742256165,-0.5802322626113892,-0.5170448422431946
-0.5161347389221191,-0.5808247923851013,-0.5807727575302124,-0.5183799862861633
-0.5192080736160278,-0.581063985824585,-0.581038236618042,-0.5190407037734985
-0.5146344900131226,-0.5775891542434692,-0.5774779319763184,-0.5118569135665894
-0.5194724798202515,-0.5808490514755249,-0.5807178616523743,-0.5196688175201416
-0.512053370475769,-0.5802079439163208,-0.5806061029434204,-0.5184414982795715
-0.5189217925071716,-0.5795304775238037,-0.5690374374389648,-0.5170358419418335
-0.5192854404449463,-0.5806452631950378,-0.5791187882423401,-0.5110508799552917
-0.356679767370224,-0.08220024406909943,-0.04002176970243454,-0.07073372602462769
-0.5195490121841431,-0.5812050104141235,-0.5812255144119263,-0.5194755792617798
-0.5195707082748413,-0.5812973380088806,-0.5812978148460388,-0.5195610523223877
-0.5185327529907227,-0.5804415941238403,-0.5803163051605225,-0.5180506110191345
-0.5196078419685364,-0.5812975764274597,-0.5813027620315552,-0.5197020769119263
-0.513774037361145,-0.5804235935211182,-0.5809805989265442,-0.5186102986335754
-0.5195353031158447,-0.581177294254303,-0.5810325145721436,-0.5190842151641846
-0.5195033550262451,-0.5812667012214661,-0.5812292695045471,-0.5192599296569824
-0.5194644927978516,-0.5812433958053589,-0.5811585187911987,-0.5192074179649353
-0.5194352865219116,-0.5812568664550781,-0.5812228918075562,-0.5192376971244812
-0.5182999968528748,-0.5801950693130493,-0.5789775848388672,-0.5119583010673523
-0.5194452404975891,-0.581056535243988,-0.5808873772621155,-0.5164772272109985
-0.51947021484375,-0.5812621712684631,-0.581205427646637,-0.5193785429000854
-0.5192220211029053,-0.5808625221252441,-0.579890251159668,-0.5139893293380737
-0.5192589163780212,-0.5810936093330383,-0.581130862236023,-0.5192793607711792
-0.4660170376300812,-0.5737890005111694,-0.578269362449646,-0.5176148414611816
-0.5195822715759277,-0.5812777876853943,-0.581221342086792,-0.5190542936325073
-0.5180231332778931,-0.5769616365432739,-0.5632977485656738,-0.4386560618877411
-0.5192074775695801,-0.5811926126480103,-0.581163227558136,-0.5191867351531982
-0.5172890424728394,-0.5774479508399963,-0.5781152844429016,-0.5065796375274658
-0.5193927884101868,-0.5811387896537781,-0.5811388492584229,-0.5193745493888855
-0.5186254978179932,-0.5808923840522766,-0.5809324979782104,-0.51915442943573
-0.5107681155204773,-0.569922149181366,-0.5215961337089539,-0.20752952992916107
-0.519551157951355,-0.5812095403671265,-0.5812561511993408,-0.5195351243019104
-0.4141067564487457,-0.19953174889087677,0.031024545431137085,-0.009258806705474854
-0.5180692672729492,-0.5806325078010559,-0.58073490858078,-0.5180813670158386
-0.5190231800079346,-0.5810032486915588,-0.5807939767837524,-0.5185457468032837
-0.519542932510376,-0.5812163949012756,-0.5811941623687744,-0.5192950963973999
-0.5163935422897339,-0.5789940357208252,-0.5777184367179871,-0.511864185333252
-0.49272045493125916,-0.5075647830963135,-0.19400642812252045,-0.22874538600444794
-0.5188412666320801,-0.5807716846466064,-0.5791675448417664,-0.5117357969284058
